comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
environmental-scientists-and-specialists,19-2041,"Environmental Scientists and Specialists, Including Health",1,0.8702797,Environmental scientists and specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.679391280093523,0.6656534954407295
epidemiologists,19-1041,Epidemiologists,1,1.284233,Epidemiologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1414274015987924,0.8662613981762918
exercise-physiologists,29-1128,Exercise Physiologists,1,0.3066196,Exercise physiologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.05025913776908139,0.47112462006079026
farmers-ranchers-and-other-agricultural-managers,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",1,-0.1584996,"Farmers, ranchers, and other agricultural managers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.46888606823757123,0.3252279635258359
fashion-designers,27-1022,Fashion Designers,1,0.5077618,Fashion designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.2747650469115794,0.5319148936170213
film-and-video-editors-and-camera-operators,27-4031 | 27-4032,"Camera Operators, Television, Video, and Motion Picture | Film and Video Editors",2,0.01385625,Film and video editors and camera operators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.2765101928604599,0.4012158054711246
financial-analysts,13-2051,Financial Analysts,1,1.272825,Financial analysts,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1286943032658836,0.8571428571428571
financial-clerks,43-3021 | 43-3041 | 43-3051 | 43-3061 | 43-4011,Billing and Posting Clerks | Gaming Cage Workers | Payroll and Timekeeping Clerks | Procurement Clerks | Brokerage Clerks,9,1.1867686,Financial clerks,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0326420063359978,0.7963525835866262
financial-examiners,13-2061,Financial Examiners,1,1.357634,Financial examiners,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2233543082199216,0.9179331306990881
financial-managers,11-3031,Financial Managers,1,1.294551,Financial managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1529438907817302,0.8753799392097265
fire-inspectors-and-investigators,33-2021 | 33-2022,Fire Inspectors and Investigators | Forest Fire Inspectors and Prevention Specialists,2,-0.2467723499999999,Fire inspectors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5674121557083178,0.3009118541033435
firefighters,33-2011,Firefighters,1,-1.287125,Firefighters,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7286071586319063,0.05167173252279635
fishers-and-related-fishing-workers,45-3011 | 45-3021,Fishers and Related Fishing Workers | Hunters and Trappers,2,-1.4427735,Fishing and hunting workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.9023350387046412,0.015197568389057751
fitness-trainers-and-instructors,39-9031,Fitness Trainers and Aerobics Instructors,1,-1.2572,Fitness trainers and instructors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.6952062147668732,0.0668693009118541
flight-attendants,53-2031,Flight Attendants,1,-0.3649124,Flight attendants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.6992747848900122,0.2674772036474164
floral-designers,27-1023,Floral Designers,1,-0.2188882,Floral designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5362891171494487,0.303951367781155
food-and-beverage-serving-and-related-workers,35-3021 | 35-3022 | 35-3041 | 35-9011 | 35-9031,"Combined Food Preparation and Serving Workers, Including Fast Food | Counter Attendants, Cafeteria, Food Concession, and Coffee Shop | Food Servers, Nonrestaurant | Dining Room and Cafeteria Attendants and Bartender Helpers | Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5,-0.4650208799999999,Food and beverage serving and related workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.8110113837502889,0.24924012158054712
food-and-tobacco-processing-workers,51-3091 | 51-3092 | 51-3093,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders | Food Batchmakers | Food Cooking Machine Operators and Tenders",3,-0.6118131,Food processing equipment workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.974854280994853,0.20972644376899696
food-preparation-workers,35-2021,Food Preparation Workers,1,-0.9339887,Food preparation workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.3344522469191085,0.1458966565349544
food-service-managers,11-9051,Food Service Managers,1,0.0614931,Food service managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.22334007580926526,0.41641337386018235
forensic-science-technicians,19-4092,Forensic Science Technicians,1,0.0103722,Forensic science technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.28039893332739285,0.3981762917933131
forest-and-conservation-workers,45-4011,Forest and Conservation Workers,1,-0.9999521,Forest and conservation workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.4080776377477375,0.12462006079027356
fundraisers,13-1131,Fundraisers,1,1.404691,Fundraisers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.275877222687987,0.9422492401215805
funeral-service-occupations,11-9061 | 39-4031,"Funeral Service Managers | Morticians, Undertakers, and Funeral Directors",2,0.1111716499999999,Funeral service workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.16789110472000096,0.4316109422492401
gaming-services-occupations,11-9071 | 39-1011 | 39-1012 | 39-3011 | 39-3012,Gaming Managers | Gaming Supervisors | Slot Supervisors | Gaming Dealers | Gaming and Sports Book Writers and Runners,5,0.43145246,Gambling services workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.1895919815241868,0.5015197568389058
general-maintenance-and-repair-workers,49-9071,"Maintenance and Repair Workers, General",1,-1.06955,General maintenance and repair workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.4857596945906508,0.10638297872340426
general-office-clerks,43-9061,"Office Clerks, General",1,0.9108539,General office clerks,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.7246783837382557,0.6899696048632219
genetic-counselors,29-9092,Genetic Counselors,1,1.477603,Genetic counselors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.3572583294244045,0.9696048632218845
geographers,19-3092,Geographers,1,1.363147,Geographers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2295076717463354,0.9270516717325228
geological-and-petroleum-technicians,19-4041,Geological and Petroleum Technicians,1,-0.0265366,Geological and hydrologic technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.32159488176267215,0.3860182370820669
geoscientists,19-2042,"Geoscientists, Except Hydrologists and Geographers",1,0.5673001,Geoscientists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.341219029070961,0.5653495440729484
glaziers,47-2121,Glaziers,1,-1.267038,Glaziers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7061869494617503,0.057750759878419454
graphic-designers,27-1024,Graphic Designers,1,0.5274013,Graphic designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.2966857766371371,0.5379939209726444
grounds-maintenance-workers,37-3011 | 37-3012 | 37-3013,"Landscaping and Groundskeeping Workers | Pesticide Handlers, Sprayers, and Applicators, Vegetation | Tree Trimmers and Pruners",3,-1.3902805,Grounds maintenance workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.8437447046592885,0.0243161094224924
hand-laborers-and-material-movers,43-5081 | 53-7061 | 53-7062 | 53-7063 | 53-7064,"Stock Clerks and Order Fillers | Cleaners of Vehicles and Equipment | Laborers and Freight, Stock, and Material Movers, Hand | Machine Feeders and Offbearers | Packers and Packagers, Hand",6,-1.171092383333333,Hand laborers and material movers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.5990967520890076,0.0911854103343465
hazardous-materials-removal-workers,47-4041,Hazardous Materials Removal Workers,1,-0.7441202,Hazardous materials removal workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.1225295364683807,0.182370820668693
health-and-safety-engineers,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1,0.7644105,Health and safety engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.561224823744786,0.6261398176291794
health-educators,21-1091,Health Educators,1,0.9684216,Health education specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.7889328704931116,0.7051671732522796
health-information-technologists-and-medical-registrars,29-2071,Medical Records and Health Information Technicians,1,0.5524089,Health information technologists and medical registrars,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.32459813900302514,0.5440729483282675
heating-air-conditioning-and-refrigeration-mechanics-and-installers,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1,-0.8960592,"Heating, air conditioning, and refrigeration mechanics and installers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.2921170388880718,0.1580547112462006
heavy-and-tractor-trailer-truck-drivers,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,-1.400404,Heavy and tractor-trailer truck drivers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.8550441016590433,0.02127659574468085
heavy-vehicle-and-mobile-equipment-service-technicians,49-3041 | 49-3042 | 49-3043,"Farm Equipment Mechanics and Service Technicians | Mobile Heavy Equipment Mechanics, Except Engines | Rail Car Repairers",3,-1.3274543333333333,Heavy vehicle and mobile equipment service technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7736209530773823,0.03343465045592705
high-school-teachers,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1,1.248528,High school teachers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.101575080773362,0.8389057750759878
historians,19-3093,Historians,1,1.490678,Historians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.3718520584481406,0.9726443768996961
human-resources-managers,11-3121,Human Resources Managers,1,1.359222,Human resources managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2251267626512556,0.9209726443768997
human-resources-specialists,13-1071,Human Resources Specialists,1,1.557472,Human resources specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.4464045277721513,0.9878419452887538
hydrologists,19-2043,Hydrologists,1,0.5548691,Hydrologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.3273441039853729,0.5531914893617021
industrial-designers,27-1021,Commercial and Industrial Designers,1,0.5598583,Industrial designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.3329128254266903,0.5623100303951368
industrial-engineering-technicians,17-3026,Industrial Engineering Technicians,1,0.3474347,Industrial engineering technologists and technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.09581512319750947,0.48632218844984804
industrial-engineers,17-2112,Industrial Engineers,1,0.9050576,Industrial engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.718208813448368,0.6808510638297872
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,49-9041 | 49-9043 | 49-9044,"Industrial Machinery Mechanics | Maintenance Workers, Machinery | Millwrights",3,-1.1720423333333334,"Industrial machinery mechanics, machinery maintenance workers, and millwrights",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.6001570437055355,0.08814589665653495
industrial-production-managers,11-3051,Industrial Production Managers,1,0.3542972,Industrial production managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.103474738144002,0.48936170212765956
information-clerks,43-4021 | 43-4031 | 43-4061 | 43-4071 | 43-4081,"Correspondence Clerks | Court, Municipal, and License Clerks | Eligibility Interviewers, Government Programs | File Clerks | Hotel, Motel, and Resort Desk Clerks",9,1.0001316333333332,Information clerks,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8243261885657929,0.7203647416413373
information-security-analysts,15-1122,Information Security Analysts,1,1.044709,Information security analysts,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8740814474357791,0.7507598784194529
instructional-coordinators,25-9031,Instructional Coordinators,1,1.32382,Instructional coordinators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1856126368464135,0.8905775075987842
insulation-workers,47-2131 | 47-2132,"Insulation Workers, Floor, Ceiling, and Wall | Insulation Workers, Mechanical",2,-1.294783,Insulation workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.737154675026841,0.04559270516717325
insurance-sales-agents,41-3021,Insurance Sales Agents,1,1.426945,Insurance sales agents,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.3007161401407004,0.9452887537993921
insurance-underwriters,13-2053,Insurance Underwriters,1,1.261974,Insurance underwriters,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1165829033701618,0.851063829787234
interior-designers,27-1025,Interior Designers,1,0.8219336,Interior designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.6254295299784596,0.6474164133738601
interpreters-and-translators,27-3091,Interpreters and Translators,1,1.351959,Interpreters and translators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2170201275537873,0.9088145896656535
janitors-and-building-cleaners,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1,-1.093042,Janitors and building cleaners,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.5119804121604874,0.1033434650455927
jewelers-and-precious-stone-and-metal-workers,51-9071,Jewelers and Precious Stone and Metal Workers,1,-0.6366536,Jewelers and precious stone and metal workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.002580133829585,0.2006079027355623
judges-and-hearing-officers,23-1021 | 23-1023,"Administrative Law Judges, Adjudicators, and Hearing Officers | Judges, Magistrate Judges, and Magistrates",2,1.5967055,Judges and hearing officers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.4901952021624196,0.9908814589665653
kindergarten-and-elementary-school-teachers,25-2012 | 25-2021,"Kindergarten Teachers, Except Special Education | Elementary School Teachers, Except Special Education",2,0.8348635999999999,Kindergarten and elementary school teachers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.639861416500594,0.6534954407294833
labor-relations-specialists,13-1075,Labor Relations Specialists,1,1.431411,Labor relations specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.3057008891900317,0.9483282674772037
landscape-architects,17-1012,Landscape Architects,1,0.8363757,Landscape architects,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.6415491547535037,0.6565349544072948
lawyers,23-1011,Lawyers,1,1.454044,Lawyers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.330962829457276,0.9544072948328267
librarians,25-4021 | 25-9011,Librarians | Audio-Visual and Multimedia Collections Specialists,2,0.62494925,Librarians and library media specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.40556442666550974,0.5835866261398176
library-technicians-and-assistants,25-4031 | 43-4121,"Library Technicians | Library Assistants, Clerical",2,0.2278745,Library technicians and assistants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.03763261376797503,0.45288753799392095
licensed-practical-and-licensed-vocational-nurses,29-2061,Licensed Practical and Licensed Vocational Nurses,1,-0.2979922,Licensed practical and licensed vocational nurses,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.6245814567818488,0.2796352583586626
line-installers-and-repairers,49-9051,Electrical Power-Line Installers and Repairers,1,-1.118984,Electrical power-line installers and repairers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.5409357099298002,0.10030395136778116
loan-officers,13-2072,Loan Officers,1,1.477458,Loan officers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.3570964869228028,0.9665653495440729
lodging-managers,11-9081,Lodging Managers,1,0.4639851,Lodging managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.22590345629181685,0.5106382978723404
logging-workers,45-4021 | 45-4022 | 45-4023,Fallers | Logging Equipment Operators | Log Graders and Scalers,3,-1.2832062333333332,Logging workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7242332069041366,0.0547112462006079
logisticians,13-1081,Logisticians,1,1.081353,Logisticians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.9149818379784781,0.7720364741641338
machinists-and-tool-and-die-makers,51-4041 | 51-4111,Machinists | Tool and Die Makers,2,-0.83268505,Machinists and tool and die makers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.2213816528682162,0.16717325227963525
management-analysts,13-1111,Management Analysts,1,1.547557,Management analysts,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.4353378491281479,0.9848024316109423
manicurists-and-pedicurists,39-5092,Manicurists and Pedicurists,1,-0.0792243,Manicurists and pedicurists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.3804025312222445,0.3677811550151976
marine-engineers-and-naval-architects,17-2121,Marine Engineers and Naval Architects,1,0.3434475,Marine engineers and naval architects,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.09136478925001879,0.48328267477203646
market-research-analysts,13-1161,Market Research Analysts and Marketing Specialists,1,1.356259,Market research analysts,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2218195948426644,0.9148936170212766
marriage-and-family-therapists,21-1013,Marriage and Family Therapists,1,1.47313,Marriage and family therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.352265767288789,0.9635258358662614
massage-therapists,31-9011,Massage Therapists,1,-0.6818891,Massage therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.0530699716309786,0.19756838905775076
material-moving-machine-operators,53-7011 | 53-7021 | 53-7031 | 53-7041 | 53-7051,Conveyor Operators and Tenders | Crane and Tower Operators | Dredge Operators | Hoist and Winch Operators | Industrial Truck and Tractor Operators,5,-1.2309471,Material moving machine operators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.6659039043510226,0.07598784194528875
material-recording-clerks,43-5061 | 43-5071 | 43-5111,"Production, Planning, and Expediting Clerks | Shipping, Receiving, and Traffic Clerks | Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3,-0.1429933333333333,Material recording clerks,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.45157866832146204,0.3343465045592705
materials-engineers,17-2131,Materials Engineers,1,0.7804771,Materials engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.5791576426153604,0.6352583586626139
mathematicians-and-statisticians,15-2021 | 15-2041,Mathematicians | Statisticians,2,1.204745,Mathematicians and statisticians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0527064583759436,0.817629179331307
mechanical-engineering-technicians,17-3027,Mechanical Engineering Technicians,1,-0.273681,Mechanical engineering technologists and technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5974463848857223,0.2917933130699088
mechanical-engineers,17-2141,Mechanical Engineers,1,0.6780269,Mechanical engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.46480732083887216,0.5957446808510638
medical-and-health-services-managers,11-9111,Medical and Health Services Managers,1,1.314992,Medical and health services managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1757592188868309,0.8814589665653495
medical-assistants,31-9092,Medical Assistants,1,0.2356488,Medical assistants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.02895528852520391,0.45592705167173253
medical-equipment-repairers,49-9062,Medical Equipment Repairers,1,-0.5367757,Medical equipment repairers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.8911008980315104,0.23708206686930092
medical-scientists,19-1042,"Medical Scientists, Except Epidemiologists",1,1.167239,Medical scientists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.010843942065102,0.790273556231003
medical-transcriptionists,31-9094,Medical Transcriptionists,1,1.196181,Medical transcriptionists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0431477053847944,0.8024316109422492
meeting-convention-and-event-planners,13-1121,"Meeting, Convention, and Event Planners",1,0.5130678,"Meeting, convention, and event planners",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.28068736631501673,0.5349544072948328
metal-and-plastic-machine-workers,51-4011 | 51-4012 | 51-4021 | 51-4022 | 51-4023,"Computer-Controlled Machine Tool Operators, Metal and Plastic | Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic | Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic | Forging Machine Setters, Operators, and Tenders, Metal and Plastic | Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",20,-1.02948671,Metal and plastic machine workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.4410428457906996,0.12158054711246201
microbiologists,19-1022,Microbiologists,1,0.4742087,Microbiologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.23731458042543596,0.5167173252279635
middle-school-teachers,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",1,1.284328,Middle school teachers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.141533436341221,0.8693009118541033
mining-and-geological-engineers,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",1,1.031417,Mining and geological engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.859245512737232,0.7355623100303952
models,41-9012,Models,1,-0.5034364,Models,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.8538890655235907,0.24012158054711247
multimedia-artists-and-animators,27-1014,Multimedia Artists and Animators,1,0.4317718,Special effects artists and animators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.18994841452047284,0.5045592705167173
music-directors-and-composers,27-2041,Music Directors and Composers,1,1.03168,Music directors and composers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8595390615504818,0.7386018237082067
musicians-and-singers,27-2042,Musicians and Singers,1,0.2904993,Musicians and singers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.032266381365155195,0.46808510638297873
natural-sciences-managers,11-9121,Natural Sciences Managers,1,1.241343,Natural sciences managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0935555057802038,0.8358662613981763
network-and-computer-systems-administrators,15-1142,Network and Computer Systems Administrators,1,0.4749538,Network and computer systems administrators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.2381462276526318,0.5197568389057751
nuclear-engineers,17-2161,Nuclear Engineers,1,1.07307,Nuclear engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.905736724593881,0.7629179331306991
nuclear-medicine-technologists,29-2033,Nuclear Medicine Technologists,1,-0.0226015,Nuclear medicine technologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.31720269950023966,0.39209726443769
nuclear-technicians,19-4051,Nuclear Technicians,1,-0.0905259,Nuclear technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.39301687064363316,0.3617021276595745
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,29-1151 | 29-1161 | 29-1171,Nurse Anesthetists | Nurse Midwives | Nurse Practitioners,3,0.2470984333333333,"Nurse anesthetists, nurse midwives, and nurse practitioners",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.016175720931490375,0.45896656534954405
nursing-assistants,31-1014 | 31-1015,Nursing Assistants | Orderlies,2,-0.8012333,Nursing assistants and orderlies,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.186276619076836,0.1762917933130699
occupational-health-and-safety-specialists-and-technicians,29-9011 | 29-9012,Occupational Health and Safety Specialists | Occupational Health and Safety Technicians,2,0.46341895,Occupational health and safety specialists and technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.22527154503470112,0.5075987841945289
occupational-therapists,29-1122,Occupational Therapists,1,0.2657048,Occupational therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.004591871668862399,0.46200607902735563
